book_id,goodreads_book_id,authors,original_publication_year,title,language_code
9552,9532302,Glen Duncan,2011.0,"The Last Werewolf (The Last Werewolf, #1)",eng
9553,19138879,"Hajime Isayama, Hikaru Suruga, Gan Sunaaku",2014.0,"Attack on Titan: No Regrets, Volume 01",eng
9554,54666,Thomas Frank,2004.0,What's the Matter with Kansas? How Conservatives Won the Heart of America,eng
9555,11942408,عمرو سلامة,2011.0,شاب كشك في رحلة البحث عن الجادون,ara
9556,14460,Carrie Vaughn,2006.0,"Kitty Goes to Washington (Kitty Norville, #2)",eng
9557,857418,"Ruth Krauss, Crockett Johnson",1945.0,The Carrot Seed,
9558,21857294,Whitney G.,2014.0,"Reasonable Doubt: Volume 3 (Reasonable Doubt, #3)",eng
9559,11605,"Stephen King, Josh Hamilton",2000.0,Riding the Bullet,eng
9560,5292173,Jack Campbell,2009.0,"Relentless (The Lost Fleet, #5)",
9561,19106,"Nikolai Gogol, Kevin Hawkes",1836.0,The Nose,eng
9562,1624920,Carrie Vaughn,2008.0,"Kitty and the Silver Bullet (Kitty Norville, #4)",eng
9563,381440,"Guy Debord, Donald Nicholson-Smith",1967.0,The Society of the Spectacle,eng
9564,603911,Charlie Higson,2005.0,"SilverFin (Young Bond, #1)",eng
9565,24819476,Elin Hilderbrand,2015.0,Winter Stroll (Winter #2),
9566,70487,Bill Watterson,1992.0,Attack of the Deranged Mutant Killer Monster Snow Goons,eng
9567,11556960,Gennifer Albin,2012.0,"Crewel (Crewel World, #1)",eng
9568,1207980,Robert Leckie,1957.0,Helmet for My Pillow,
9569,32075671,Angie Thomas,2017.0,The Hate U Give,eng
9570,16170625,مصطفى إبراهيم,2013.0,المانيفستو,ara
9571,6351910,Drew Karpyshyn,2009.0,"Dynasty of Evil (Star Wars: Darth Bane, #3)",eng
9572,16042305,S.H. Kolee,2012.0,Love Left Behind,eng
9573,12075886,Susane Colasanti,2012.0,Keep Holding On,eng
9574,4162673,P.D. James,2008.0,The Private Patient (Adam Dalgliesh #14),eng
9575,77738,David Weber,1995.0,"Flag in Exile (Honor Harrington, #5)",eng
9576,25955,"Marshall McLuhan, Quentin Fiore, Jerome Agel",1967.0,The Medium is the Massage,eng
9577,96463,Anne McCaffrey,1993.0,"The Chronicles of Pern: First Fall (Pern, #12)",eng
9578,248871,"Kentaro Miura, Jason DeAngelis",1990.0,"Berserk, Vol. 1 (Berserk, #1)",eng
9579,3710,Zadie Smith,2002.0,The Autograph Man,eng
9580,32848471,Vi Keeland,2017.0,Egomaniac,
9581,1372055,Jack Campbell,2006.0,"Courageous (The Lost Fleet, #3)",
9582,24902492,Cynthia Bond,2014.0,Ruby,
9583,8487363,Rachel Vincent,2010.0,"My Soul to Steal (Soul Screamers, #4)",eng
9584,110388,Julia Quinn,2006.0,"On the Way to the Wedding (Bridgertons, #8)",eng
9585,7433,Jacqueline Winspear,2006.0,"Messenger of Truth (Maisie Dobbs, #4)",
9586,8411749,Trudi Canavan,2011.0,"The Rogue (Traitor Spy Trilogy, #2)",eng
9587,175078,"Thomas Merton, Robert Giroux, William H. Shannon",1948.0,The Seven Storey Mountain,eng
9588,86655,Jennifer Egan,2006.0,The Keep,eng
9589,562763,Mélanie Watt,2006.0,Scaredy Squirrel (Scaredy Squirrel),eng
9590,97084,Paul Neilan,2006.0,Apathy and Other Small Victories,
9591,17342700,"Morgan Rhodes, Michelle Rowen",2014.0,"Gathering Darkness (Falling Kingdoms, #3)",eng
9592,51362,Lisa Gardner,2002.0,The Survivors Club,eng
9593,1830755,Nalini Singh,2008.0,Mine to Possess (Psy-Changeling #4),eng
9594,9581507,Jennifer McMahon,2011.0,Don't Breathe a Word,eng
9595,25387202,"Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt",2015.0,The Force Awakens (Star Wars),eng
9596,7707538,Lauren Conrad,2010.0,"Sugar and Spice (L.A. Candy, #3)",eng
9597,9565574,Kalayna Price,2011.0,"Grave Dance (Alex Craft, #2)",eng
9598,6448482,Atsushi Ohkubo,2004.0,"Soul Eater, Vol. 02 (Soul Eater, #2)",eng
9599,69477,Robert C. O'Brien,1974.0,Z for Zachariah,eng
9600,6251222,Dan Chaon,2009.0,Await Your Reply,eng
9601,161275,"Alan Moore, Curt Swan, George Pérez, Kurt Schaffenberger",1985.0,Superman: Whatever Happened to the Man of Tomorrow?,eng
9602,76706,Nevada Barr,1993.0,"Track of the Cat (Anna Pigeon, #1)",eng
9603,341027,Shelly Laurenston,2007.0,"The Mane Event (Pride, #1)",eng
9604,17262206,Scott Anderson,2013.0,"Lawrence in Arabia: War, Deceit, Imperial Folly, and the Making of the Modern Middle East",eng
9605,139004,"Ralph Waldo Emerson, Peter Norberg",1856.0,Essays and Poems,
9606,31741,"Gabriel García Márquez, Gregory Rabassa",1972.0,Innocent Erendira and Other Stories,
9607,81992,Charles Stross,2003.0,"Singularity Sky (Eschaton, #1)",eng
9608,404562,Cynthia J. McGean,1997.0,Henry & Ramona,
9609,400906,Glen Cook,1985.0,"The White Rose (The Chronicles of the Black Company, #3)",eng
9610,17339590,حسن الجندي,2013.0,"""حكايات فرغلي المستكاوي ""حكايتى مع كفر السحلاوية",ara
9611,22571275,Ally Carter,2015.0,"All Fall Down (Embassy Row, #1)",eng
9612,14680,"Stendhal, Richard Howard, Robert Andrew Parker",1839.0,The Charterhouse of Parma,eng
9613,18722887,Heather Gudenkauf,2014.0,Little Mercies,eng
9614,341553,Alex Berenson,2006.0,"The Faithful Spy (John Wells, #1)",eng
9615,348489,"Jacqueline Briggs Martin, Mary Azarian",1998.0,Snowflake Bentley,eng
9616,562930,Jenny O'Connell,2007.0,The Book of Luke,eng
9617,182683,Karen Kingsbury,2005.0,"Fame (Firstborn, #1)",eng
9618,3295695,G.A. Aiken,2004.0,"Dragon Actually (Dragon Kin, #1)",eng
9619,21411058,Leisa Rayven,2014.0,"Bad Romeo (Starcrossed, #1)",eng
9620,420278,Elizabeth Bishop,1980.0,The Complete Poems 1927-1979,eng
9621,6330323,Anita Diamant,2009.0,Day After Night,eng
9622,15557,Terry Brooks,2003.0,"Jarka Ruus (High Druid of Shannara, #1)",eng
9623,12448,Thomas Wolfe,1929.0,"Look Homeward, Angel",eng
9624,5571,"William McDonough, Michael Braungart",2002.0,Cradle to Cradle: Remaking the Way We Make Things,eng
9625,831635,Marc Weissbluth,1987.0,"Healthy Sleep Habits, Happy Child",eng
9626,22421,"Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin",2000.0,"Transmetropolitan, Vol. 4: The New Scum (Transmetropolitan, #4)",eng
9627,6939939,Maggie O'Farrell,2009.0,The Hand That First Held Mine,eng
9628,78972,Jeffrey Archer,1996.0,The Fourth Estate,eng
9629,8515,"Monty Roberts, Lucy Grealy, Lawrence Scanlan",1997.0,The Man Who Listens to Horses,eng
9630,6749,David Foster Wallace,2004.0,Oblivion,eng
9631,606818,"Michael Baigent, Richard Leigh, Henry Lincoln",1982.0,"Holy Blood, Holy Grail",eng
9632,28700,"Don DeLillo, محمدصادق رئیسی",2007.0,Falling Man,eng
9633,20510241,"James Frey, Nils Johnson-Shelton",2014.0,"The Calling (Endgame, #1)",eng
9634,15820492,Lauren Oliver,2012.0,"Annabel (Delirium, #0.5)",
9635,8765012,Jonathan Kellerman,2011.0,"Mystery (Alex Delaware, #26)",eng
9636,100476,Nancy Farmer,2004.0,"The Sea of Trolls (Sea of Trolls, #1)",eng
9637,6596542,"Henning Mankell, Laurie Thompson",2008.0,The Man from Beijing,eng
9638,20454076,Kass Morgan,2014.0,"Day 21 (The 100, #2)",eng
9639,199531,Fannie Flagg,1981.0,Daisy Fay and the Miracle Man ,eng
9640,10931321,"Tom Clancy, Peter Telep",2011.0,"Against All Enemies (Max Moore, #1)",eng
9641,23289469,Kate Hamer,2015.0,The Girl in the Red Coat,eng
9642,9648,George Orwell,1936.0,Keep the Aspidistra Flying,eng
9643,15793068,Orson Scott Card,2013.0,"The Gate Thief (Mither Mages, #2)",eng
9644,22840421,"Cynthia Hand, Brodi Ashton, Jodi Meadows",2016.0,"My Lady Jane (The Lady Janies, #1)",eng
9645,23031,Martin Amis,1991.0,Time's Arrow,eng
9646,27207654,Marcia Clark,2016.0,"Blood Defense (Samantha Brinkman, #1)",eng
9647,48974,Robert Cormier,1977.0,I Am the Cheese,eng
9648,75162,Eldridge Cleaver,1968.0,Soul on Ice,eng
9649,205218,"Baruch Spinoza, Edwin M. Curley, Stuart Hampshire, Edwin Curley",1677.0,Ethics,
9650,337615,Geraldine Brooks,1994.0,Nine Parts of Desire: The Hidden World of Islamic Women,
9651,27170141,Jessi Klein,2016.0,You'll Grow Out of It,eng
9652,17352874,R.L. Mathewson,2013.0,"Truce (Neighbor from Hell, #4)",eng
9653,176892,"Andre Norton, Mercedes Lackey",1991.0,"The Elvenbane (Halfblood Chronicles, #1)",eng
9654,9440324,"Carlos Ruiz Zafón, Lucia Graves",1998.0,"The Midnight Palace (Niebla, #2)",
9655,85737,Clive Cussler,1988.0,"Treasure (Dirk Pitt, #9)",eng
9656,1422252,Lynsay Sands,2008.0,"Vampire, Interrupted (Argeneau #9)",eng
9657,22411,John Sandford,2007.0,"Invisible Prey (Lucas Davenport, #17)",eng
9658,89195,Alastair Reynolds,2007.0,"The Prefect (Prefect Dreyfus Emergency, #1)",eng
9659,20505127,Jane Shemilt,2014.0,Daughter,eng
9660,107172,"Darwyn Cooke, Dave Stewart, Jared K. Fletcher",2004.0,"DC: The New Frontier, Volume 1",eng
9661,25053,"Betty MacDonald, Alexandra Boiger",1955.0,"Hello, Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #4)",eng
9662,6933152,Jennifer Estep,2010.0,"Web of Lies (Elemental Assassin, #2)",eng
9663,137792,Rebecca Wells,2005.0,Ya Yas in Bloom,
9664,179174,Hergé,1943.0,"The Secret of the Unicorn (Tintin, #11)",eng
9665,930612,"Megan McDonald, Peter H. Reynolds",2000.0,"Judy Moody (Judy Moody, # 1)",eng
9666,21480734,Christian Rudder,2014.0,Dataclysm: Who We Are (When We Think No One's Looking),eng
9667,94578,"Friedrich Nietzsche, Walter Kaufmann",1882.0,The Gay Science,eng
9668,7904453,N.K. Jemisin,2010.0,"The Broken Kingdoms (Inheritance, #2)",eng
9669,18453110,Sarah Lotz,2014.0,"The Three (The Three, #1)",eng
9670,1032,"Donald J. Trump, Tony Schwartz",1987.0,Trump: The Art of the Deal,eng
9671,190344,Enid Blyton,1946.0,"First Term at Malory Towers (Malory Towers, #1)",eng
9672,82553,John Marsden,1998.0,"The Night Is for Hunting (Tomorrow, #6)",eng
9673,836607,"Natsuki Takaya, Alethea Nibley, Athena Nibley",1999.0,"Fruits Basket, Vol. 3",eng
9674,25801299,Alex Lake,2015.0,After Anna,eng
9675,20252,"Brian Herbert, Kevin J. Anderson",2001.0,House Corrino (Prelude to Dune #3),eng
9676,6542645,J.D. Robb,2010.0,"Fantasy in Death (In Death, #30)",eng
9677,663098,Mike Carey,2006.0,"The Devil You Know (Felix Castor, #1)",eng
9678,16031679,"J. Lynn, Jennifer L. Armentrout",2012.0,"Tempting the Player (Gamble Brothers, #2)",
9679,290882,"Anonymous, Juan Mascaró",-500.0,The Upanishads: Translations from the Sanskrit,eng
9680,18594634,Arianna Huffington,2014.0,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder",eng
9681,12389310,Julie Hockley,2011.0,"Crow's Row (Crow's Row, #1)",eng
9682,1008231,Mark Walden,2006.0,"H.I.V.E. Higher Institute of Villainous Education (H.I.V.E., #1)",eng
9683,16170522,تامر إبراهيم,2012.0,صانع الظلام,ara
9684,6311614,Terry Goodkind,2009.0,The Law of Nines,eng
9685,434229,John D. MacDonald,1958.0,Cape Fear,
9686,17487,Enid Blyton,1943.0,"Five Go Adventuring Again (Famous Five, #2)",eng
9687,8534899,Jana Oliver,2011.0,"Forsaken (The Demon Trappers, #1)",eng
9688,136977,Pema Chödrön,2001.0,The Places That Scare You: A Guide to Fearlessness in Difficult Times,
9689,113091,James Agee,1957.0,A Death in the Family,eng
9690,772976,Andrea Kettenmann,2001.0,Frida Kahlo: 1907-1954 Pain and Passion,
9691,94669,Chitra Banerjee Divakaruni,1997.0,The Mistress of Spices,
9692,7948945,Gwen Hayes,2011.0,"Falling Under (Falling Under, #1)",eng
9693,17404452,Sandi Lynn,2013.0,"Forever You (Forever, #2)",eng
9694,4505161,Karen   White,2008.0,"The House on Tradd Street (Tradd Street, #1)",eng
9695,2309720,Kiyo Fujiwara,2005.0,"Wild Ones, Vol. 1 (Wild Ones, #1)",eng
9696,10843036,Brent Weeks,2011.0,"Perfect Shadow (Night Angel, #0.5)",eng
9697,10468258,Nicky Charles,2011.0,"The Finding (Law of the Lycans, #5)",eng
9698,7785,Dr. Seuss,1978.0,I Can Read With My Eyes Shut!,eng
9699,302625,Isaac Asimov,1989.0,Nemesis,eng
9700,15824358,Michael D. Watkins,2003.0,"The First 90 Days, Updated and Expanded: Critical Success Strategies for New Leaders at All Levels",eng
9701,25067046,Claudia Gray,2015.0,Lost Stars (Star Wars: Journey to the Force Awakens),eng
9702,128048,Jean Lee Latham,1955.0,"Carry On, Mr. Bowditch",eng
9703,22474626,Meredith Wild,2014.0,"Hard Limit (Hacker, #4)",
9704,95660,Lisi Harrison,2006.0,"The Pretty Committee Strikes Back (The Clique, #5)",
9705,17794657,AnnaLisa Grant,2013.0,The Lake (The Lake Trilogy #1),eng
9706,18243828,Penelope Ward,2013.0,"Jake Undone (Jake, #1)",eng
9707,171201,Margaret Edson,1995.0,Wit,eng
9708,261161,Lisi Harrison,2006.0,"Dial L for Loser (The Clique, #6)",
9709,13031445,The Harvard Lampoon,2012.0,The Hunger Pains: A Parody,eng
9710,397867,James Herbert,1974.0,"The Rats (Rats, #1)",eng
9711,104088,Guy Gavriel Kay,1986.0,"The Wandering Fire (The Fionavar Tapestry, #2)",eng
9712,17333174,Ilona Andrews,2016.0,"Magic Binds (Kate Daniels, #9)",eng
9713,15761241,M. Leighton,2012.0,"The Wild Ones (The Wild Ones, #1)",eng
9714,23196,David James Duncan,1983.0,The River Why,
9715,701738,Chris Cleave,2005.0,Incendiary,eng
9716,586516,Stephen Davis,1985.0,Hammer of the Gods,eng
9717,891671,C.J. Sansom,2006.0,Winter in Madrid,eng
9718,13414599,"Gretchen Rubin, Käthe Mazur",2012.0,"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life",eng
9719,2895896,Jojo Moyes,2007.0,Silver Bay,eng
9720,94486,"Adolfo Bioy Casares, Suzanne Jill Levine, Jorge Luis Borges, Ruth L.C. Simms, Norah Borges de Torre",1940.0,The Invention of Morel,eng
9721,42661,Antony Beevor,1998.0,The Fall of Berlin 1945,eng
9722,4657,John Irving,1972.0,The Water-Method Man,
9723,552987,Orson Scott Card,2007.0,"A War of Gifts (Ender's Saga, #1.1)",eng
9724,153866,Dav Pilkey,2000.0,"Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants, #4)",eng
9725,17950614,Neal Shusterman,2014.0,"UnDivided (Unwind, #4)",eng
9726,17934655,Leslie Jamison,2014.0,The Empathy Exams: Essays,eng
9727,261083,Bernard Cornwell,2003.0,"Heretic (The Grail Quest, #3)",
9728,27209407,Nora Roberts,2016.0,"Bay of Sighs (The Guardians Trilogy, #2)",eng
9729,13489919,Courtney Milan,2012.0,"The Duchess War (Brothers Sinister, #1)",eng
9730,484167,Bisco Hatori,2001.0,"Millennium Snow, Vol. 1",eng
9731,13068,Carl Hiaasen,1987.0,Double Whammy,eng
9732,3028,Henry Hazlitt,1946.0,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,
9733,12042279,Lara Adrian,2012.0,"Darker After Midnight (Midnight Breed, #10)",eng
9734,2025787,Robert Muchamore,2007.0,"Mad Dogs (Cherub, #8)",eng
9735,20329634,Marko Kloos,2014.0,"Lines of Departure (Frontlines, #2)",eng
9736,25817528,Julia Claiborne Johnson,2016.0,Be Frank With Me,eng
9737,73051,Grant Naylor,1990.0,Better than Life (Red Dwarf #2),eng
9738,25671827,Kylie Scott,2016.0,"Dirty (Dive Bar, #1)",eng
9739,94798,Eric S. Nylund,2006.0,Halo: Ghosts of Onyx,eng
9740,4837112,Rick Riordan,2009.0,"Percy Jackson and the Sword of Hades (Percy Jackson and the Olympians, #4.5)",
9741,9018370,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2010.0,"The Walking Dead, Vol. 13: Too Far Gone",
9742,710969,Cathy Hopkins,2001.0,"Mates, Dates, and Inflatable Bras (Mates, Dates, #1)",eng
9743,3446,Tim O'Brien,1978.0,Going After Cacciato,eng
9744,854252,"Roger Lea MacBride, David Gilleece",1993.0,"Little House on Rocky Ridge (Little House: The Rocky Ridge Years, #1)",eng
9745,15954546,Catherine Bybee,2012.0,"Not Quite Dating (Not Quite, #1)",eng
9746,934700,"Dr. Seuss, Theo LeSieg, Roy McKie",1972.0,In a People House,eng
9747,5943970,J.D. Robb,2009.0,"Kindred in Death (In Death, #29)",eng
9748,294430,Carl Hiaasen,1991.0,Lucky You,eng
9749,20249,"Brian Herbert, Kevin J. Anderson",2006.0,Hunters of Dune (Dune Chronicles #7),eng
9750,20575440,Héctor Tobar,2014.0,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free",eng
9751,535494,Francis A. Schaeffer,1975.0,How Should We Then Live? The Rise and Decline of Western Thought and Culture,
9752,20821376,Meg Wolitzer,2014.0,Belzhar,
9753,14403,"Robert Coles, George Ford",1995.0,The Story of Ruby Bridges,eng
9754,376561,Vladimir Nabokov,1936.0,Invitation to a Beheading,eng
9755,21400356,Pepper Winters,2014.0,"Debt Inheritance (Indebted, #1)",eng
9756,13508021,Patricia Harman,2012.0,The Midwife of Hope River,eng
9757,1145862,"Patty Lovell, David Catrow",1994.0,"Stand Tall, Molly Lou Melon",eng
9758,50091,Isaac Asimov,1982.0,The Complete Robot (Robot #0.3),eng
9759,386,Nick Flynn,2004.0,Another Bullshit Night in Suck City,eng
9760,80750,Beverly  Lewis,2002.0,"The Covenant (Abram's Daughters, #1)",
9761,40496,Richard Llewellyn,1939.0,How Green Was My Valley,eng
9762,142108,"Robert T. Kiyosaki, Sharon L. Lechter",2000.0,Rich Dad's Guide to Investing: What the Rich Invest in That the Poor and Middle Class Do Not!,
9763,5303373,Carol Lynch Williams,2009.0,The Chosen One,eng
9764,109510,Frederick Forsyth,1989.0,The Negotiator,eng
9765,68985,"Jim Loehr, Tony Schwartz",2003.0,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal",eng
9766,19400,"Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller",1776.0,The Decline and Fall of the Roman Empire,eng
9767,608601,"Donald Hall, Barbara Cooney",1979.0,Ox-Cart Man (Picture Puffin),eng
9768,52318,Octavia E. Butler,1980.0,"Wild Seed (Patternmaster, #1)",eng
9769,11410104,Jenny Han,2009.0,The Summer I Turned Pretty Trilogy: The Summer I Turned Pretty; It's Not Summer Without You; We'll Always Have Summer,eng
9770,10088913,حسن الجندي,2009.0,مخطوطة بن إسحاق: مدينة الموتى,ara
9771,23014603,Chevy Stevens,2015.0,Those Girls,
9772,15764,Anne Tyler,2004.0,The Amateur Marriage,
9773,325416,"Hugh Lofting, Michael Hague",1922.0,"The Voyages of Doctor Dolittle (Doctor Dolittle, #2)",
9774,8113344,Derek Landy,2010.0,"Mortal Coil (Skulduggery Pleasant, #5)",eng
9775,6954438,"Jeff Lemire, José Villarrubia, Carlos M. Mangual",2010.0,"Sweet Tooth, Volume 1: Out of the Deep Woods",eng
9776,19286674,Darynda Jones,2014.0,"Seventh Grave and No Body (Charley Davidson, #7)",eng
9777,8428984,Hugh Howey,2010.0,Half Way Home,eng
9778,158446,Rafael Sabatini,1922.0,Captain Blood,eng
9779,43739,"Warren Ellis, Adi Granov",2004.0,Iron Man: Extremis,eng
9780,1335019,"H.P. Lovecraft, Les Edwards, Stephen Jones",1930.0,Necronomicon: The Best Weird Tales,eng
9781,6081686,Hiro Fujiwara,2007.0,Maid-sama! Vol. 02 (Maid-sama! #2),eng
9782,13431827,D.J. Molles,2012.0,"The Remaining (The Remaining, #1)",eng
9783,17671913,"Scott Snyder, Greg Capullo, Jonathan Glapion",2013.0,"Batman, Volume 3: Death of the Family",eng
9784,26599,"E.E. Cummings, Richard S. Kennedy",1994.0,Selected Poems,eng
9785,2133827,Mathias Malzieu,2007.0,La Mécanique du cœur,fre
9786,13035050,Diane Chamberlain,2012.0,The Good Father,eng
9787,18271235,Laura  McBride,2014.0,We Are Called to Rise,eng
9788,23399022,"Amanda Berry, Gina DeJesus, Mary Jordan, Kevin Sullivan",2015.0,Hope: A Memoir of Survival in Cleveland,eng
9789,818372,Clive Cussler,1981.0,"Night Probe! (Dirk Pitt, #6)",eng
9790,214579,Daniel Quinn,1996.0,The Story of B: An Adventure of the Mind and Spirit,eng
9791,23569783,Elisabeth Egan,2015.0,A Window Opens,eng
9792,23012475,"Lucy Sykes, Jo Piazza",2015.0,The Knockoff,
9793,15677,Patricia Highsmith,1950.0,Strangers on a Train,eng
9794,74462,Carol Shields,2002.0,Unless,eng
9795,267869,Deanna Raybourn,2006.0,"Silent in the Grave (Lady Julia Grey, #1)",eng
9796,201145,"Else Holmelund Minarik, Maurice Sendak",1968.0,"A Kiss for Little Bear (An I Can Read Book) by Minarik, Else Holmelund [1984]",
9797,18342283,"Tom Clancy, Mark Greaney",2013.0,"Command Authority (Jack Ryan Universe, #16)",eng
9798,271264,Tite Kubo,2002.0,"Bleach, Volume 03",eng
9799,21418017,Diana Gabaldon,2013.0,"The Space Between (Outlander, #7.5)",eng
9800,209631,"Loek Koopmans, Charles Perrault, Anthea Bell",1812.0,Cinderella,eng
9801,82817,Danielle Steel,1988.0,Zoya,
9802,15766776,Liesl Shurtliff,2013.0,Rump: The True Story of Rumpelstiltskin,eng
9803,201138,"Stan Berenstain, Jan Berenstain",1984.0,The Berenstain Bears and Too Much TV,eng
9804,7027569,C.J. Sansom,2010.0,"Heartstone (Matthew Shardlake, #5)",eng
9805,420734,Linda Howard,2001.0,Open Season,eng
9806,6801614,Eiichirō Oda,2005.0,"One Piece, Volume 38: Rocketman!! (One Piece, #38)",
9807,21981841,"Penelope Douglas, Jeremy York, Tatiana Sokolov",2015.0,"Corrupt (Devil's Night, #1)",eng
9808,1098486,Elyn R. Saks,2007.0,The Center Cannot Hold: My Journey Through Madness,eng
9809,25614984,Marie Kondō,2016.0,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,eng
9810,109509,Frederick Forsyth,2006.0,The Afghan,eng
